Distance,Elevation
849.0,230.75787320987024
850.0,230.8450543983194
851.0,230.93313596733077
852.0,231.02208118629832
853.0,231.11185296752726
854.0,231.2024137173976
855.0,231.293755440778
856.0,231.38587033063436
857.0,231.47870931176658
858.0,231.57222271324423
859.0,231.66636010324007
860.0,231.7610701232928
861.0,231.85630032199668
862.0,231.95199698812198
863.0,232.04807044642277
864.0,232.1443997878341
865.0,232.24091336175513
866.0,232.33742644846694
867.0,232.43369077331235
868.0,232.52966738950542
869.0,232.62531183500073
870.0,232.72057400181
871.0,232.8153980039949
872.0,232.90972204433365
873.0,233.0034782796644
874.0,233.09659268490222
875.0,233.18898491573262
876.0,233.28056816997935
877.0,233.37124904764806
878.0,233.4609274096445
879.0,233.55000234865324
880.0,233.63863369562048
881.0,233.72680149045758
882.0,233.81448378782213
883.0,233.90165663602002
884.0,233.98829405581137
885.0,234.07436801912016
886.0,234.15984842764766
887.0,234.24449221830363
888.0,234.32827342539457
889.0,234.41118680695826
890.0,234.49322317412893
891.0,234.57436941434213
892.0,234.6546085139819
893.0,234.73393814242326
894.0,234.81272466957233
895.0,234.89099552707398
896.0,234.96877733780795
897.0,235.04609600793765
898.0,235.12297681910502
899.0,235.19944452077047
900.0,235.27552342269996
901.0,235.3512374875973
902.0,235.42661042388292
903.0,235.5016657786177
904.0,235.5764214528985
905.0,235.65087356107506
906.0,235.72505045471837
907.0,235.7989804322222
908.0,235.87269183905536
909.0,235.94621316809184
910.0,236.019573160021
911.0,236.09280090383623
912.0,236.16592593740188
913.0,236.2389783481001
914.0,236.31207957724394
915.0,236.38529971216076
916.0,236.4586517093207
917.0,236.53215058060619
918.0,236.60581346670625
919.0,236.67965971087236
920.0,236.7537109330352
921.0,236.82794476294384
922.0,236.90237707849016
923.0,236.97702950466788
924.0,237.05188218212203
925.0,237.12691747265848
926.0,237.20217667918112
927.0,237.27770277298393
928.0,237.35354047970065
929.0,237.4297363653431
930.0,237.50633892242666
931.0,237.58339865618413
932.0,237.66087150913114
933.0,237.73873204118576
934.0,237.81701414246996
935.0,237.89575283714626
936.0,237.97498434090406
937.0,238.05474611825167
938.0,238.13507693961287
939.0,238.2160169382284
940.0,238.29748100902935
941.0,238.37952568739274
942.0,238.46203339953541
943.0,238.54485867286087
944.0,238.6280136749261
945.0,238.71150860435245
946.0,238.79535170657275
947.0,238.87954928849737
948.0,238.96410573209505
949.0,239.049023506891
950.0,239.13430318138157
951.0,239.21994343336624
952.0,239.30594105919496
953.0,239.39229098193297
954.0,239.47898625844243
955.0,239.56601808538034
956.0,239.65337580411253
957.0,239.74104690454587
958.0,239.82901702787527
959.0,239.9172699682489
960.0,240.0057876733487
961.0,240.0945502438893
962.0,240.18353593203082
963.0,240.27267882192172
964.0,240.36194206982321
965.0,240.45130646944915
966.0,240.5407504865796
967.0,240.63025026366142
968.0,240.7197796232054
969.0,240.80931006998293
970.0,240.89881079202016
971.0,240.98824866038947
972.0,241.07758822780022
973.0,241.16679172598634
974.0,241.25581906189223
975.0,241.3446278126574
976.0,241.43317321939787
977.0,241.52140817978685
978.0,241.60928323943213
979.0,241.6967465820525
980.0,241.78374401845164
981.0,241.87021897429037
982.0,241.95611247665653
983.0,242.04136313943278
984.0,242.125907147463
985.0,242.20967823951622
986.0,242.29260769004856
987.0,242.37462428976326
988.0,242.45583785386924
989.0,242.5361913471603
990.0,242.61557508741353
991.0,242.69401780889712
992.0,242.7717917241157
993.0,242.848854681294
994.0,242.92516725102632
995.0,243.0006927436897
996.0,243.07539722698212
997.0,243.14924954358216
998.0,243.22222132893387
999.0,243.29428702915456
1000.0,243.36542391906553
1001.0,243.4356121203473
1002.0,243.50483461981784
1003.0,243.57307728783388
1004.0,243.64032889681715
1005.0,243.70658113990228
1006.0,243.77182864970956
1007.0,243.83606184790835
1008.0,243.89927710555898
